Node 0 - Component 0,Node 0 - Component 1,Node 0 - Component 2,Node 0 - Component 3,Node 1 - Component 0,Node 1 - Component 1,Node 1 - Component 2,Node 1 - Component 3,Node 2 - Component 0,Node 2 - Component 1,Node 2 - Component 2,Node 2 - Component 3,Node 3 - Component 0,Node 3 - Component 1,Node 3 - Component 2,Node 3 - Component 3,Node 4 - Component 0,Node 4 - Component 1,Node 4 - Component 2,Node 4 - Component 3,Node 5 - Component 0,Node 5 - Component 1,Node 5 - Component 2,Node 5 - Component 3,Node 6 - Component 0,Node 6 - Component 1,Node 6 - Component 2,Node 6 - Component 3
-0.08513571,-1.6013153,-0.116645694,-1.1392846,-0.22807041,-1.4109098,-0.22807041,-1.4109098,-0.049399026,-8.699406,-0.049399026,-8.699406,0.025577055,-1.0942304,0.025577055,-1.0942304,0.24733843,-3.2175982,0.24733843,-3.2175982,0.18965204,10.484053,0.18965204,10.484053,0.038113378,5.2829204,0.038113378,5.2829204
-0.16437325,-1.4426136,-0.17962193,-1.1182294,-0.06734833,6.0219445,-0.06734833,6.0219445,-0.14836186,2.3608146,-0.14836186,2.3608146,0.07740762,2.1911821,0.07740762,2.1911821,-0.089658275,-6.529091,-0.089658275,-6.529091,0.60433984,6.251155,0.60433984,6.251155,0.5245069,9.7479315,0.5245069,9.7479315
-0.20580602,0.07657246,-0.21626136,-0.58435106,0.041646697,0.6182238,0.041646697,0.6182238,0.11007864,1.7139146,0.11007864,1.7139146,0.028274247,-4.1916924,0.028274247,-4.1916924,-0.2408916,0.68545836,-0.2408916,0.68545836,0.8195848,1.2574513,0.8195848,1.2574513,0.5434845,-2.8085563,0.5434845,-2.8085563
-0.18004555,0.32520482,-0.19016002,0.54920965,0.22299476,4.661819,0.22299476,4.661819,0.19022426,1.7293817,0.19022426,1.7293817,-0.22644404,-4.5007944,-0.22644404,-4.5007944,0.39387193,14.105534,0.39387193,14.105534,0.50332993,-8.929509,0.50332993,-8.929509,-0.015165634,-11.7283945,-0.015165634,-11.7283945
-0.1531543,0.754034,-0.07778335,2.9814355,0.3471499,0.93820935,0.3471499,0.93820935,0.03580764,-5.5296993,0.03580764,-5.5296993,-0.14868113,3.986535,-0.14868113,3.986535,0.7476767,1.8941863,0.7476767,1.8941863,-0.12356844,-12.067566,-0.12356844,-12.067566,-0.2334487,0.46295512,-0.2334487,0.46295512
-0.12712494,0.31613293,0.09201536,3.2281725,0.40947556,1.0676177,0.40947556,1.0676177,-0.28035975,-5.198822,-0.28035975,-5.198822,-0.10009891,-1.0910012,-0.10009891,-1.0910012,0.62819654,-4.210717,0.62819654,-4.210717,-0.5220552,-4.128382,-0.5220552,-4.128382,0.18570183,9.352023,0.18570183,9.352023
-0.07361336,1.3293549,0.16893227,0.46758986,0.13184567,-8.553949,0.13184567,-8.553949,-0.28591853,3.1337574,-0.28591853,3.1337574,0.011200543,4.1937504,0.011200543,4.1937504,0.0628619,-12.169207,0.0628619,-12.169207,-0.18219301,7.9036045,-0.18219301,7.9036045,0.23312785,-3.5754275,0.23312785,-3.5754275
-0.04228159,0.3401642,0.13687116,-0.98691475,0.15827893,5.1060653,0.15827893,5.1060653,-0.13337342,2.4351597,-0.13337342,2.4351597,-0.06554449,-4.2585125,-0.06554449,-4.2585125,-0.054654118,3.4660678,-0.054654118,3.4660678,0.08066262,3.0969203,0.08066262,3.0969203,-0.24237575,-9.323308,-0.24237575,-9.323308
-0.046166968,-0.20698193,0.08966194,-0.6740872,0.24101618,-0.5124572,0.24101618,-0.5124572,-0.15566345,-1.7925882,-0.15566345,-1.7925882,0.09432812,6.67526,0.09432812,6.67526,-0.20324679,-5.4140744,-0.20324679,-5.4140744,0.47467577,7.2103662,0.47467577,7.2103662,-0.43647945,1.0057719,-0.43647945,1.0057719
-0.058013376,-0.31880793,0.084046975,0.18780933,0.35491943,3.66829,0.35491943,3.66829,-0.044407368,4.16343,-0.044407368,4.16343,0.12752877,-2.5308177,0.12752877,-2.5308177,-0.33123434,-0.8005751,-0.33123434,-0.8005751,0.4274077,-4.6366324,0.4274077,-4.6366324,-0.34047684,1.7820781,-0.34047684,1.7820781
-0.042721827,0.46857372,0.08218919,-1.264267,0.14832982,-4.584867,0.14832982,-4.584867,0.41947988,8.503816,0.41947988,8.503816,0.11581646,1.6996969,0.11581646,1.6996969,0.13770822,11.823807,0.13770822,11.823807,-0.121022746,-9.664695,-0.121022746,-9.664695,-0.18700379,3.4765694,-0.18700379,3.4765694
-0.04825421,-0.44107696,0.060560334,0.22147308,0.12659447,-0.49329734,0.12659447,-0.49329734,0.017408784,-14.439141,0.017408784,-14.439141,0.08075713,-2.9736352,0.08075713,-2.9736352,0.16738333,-5.3859596,0.16738333,-5.3859596,-0.25234407,1.0311778,-0.25234407,1.0311778,-0.13434272,-0.7004664,-0.13434272,-0.7004664
-0.097184815,-0.8490941,0.039096363,-0.20501645,0.18238913,1.1287644,0.18238913,1.1287644,-0.6450701,-9.785958,-0.6450701,-9.785958,-0.021098956,-1.4901463,-0.021098956,-1.4901463,-0.014985111,-2.7902842,-0.014985111,-2.7902842,0.007652143,7.031273,0.007652143,7.031273,0.1140803,1.5351315,0.1140803,1.5351315
-0.11825696,-0.1548491,0.052689947,0.7102435,0.14057408,-1.2602997,0.14057408,-1.2602997,-0.63269114,5.2308764,-0.63269114,5.2308764,-0.08693873,-0.85138744,-0.08693873,-0.85138744,-0.077818,-0.37498733,-0.077818,-0.37498733,0.07394608,-1.2705762,0.07394608,-1.2705762,0.38786235,5.586687,0.38786235,5.586687
-0.14628528,-0.85651875,0.09224277,1.0969396,-0.24811174,-9.225472,-0.24811174,-9.225472,-0.2437234,6.818148,-0.2437234,6.818148,-0.31352782,-5.7259626,-0.31352782,-5.7259626,-0.29772308,-5.5165386,-0.29772308,-5.5165386,0.23360845,3.4548297,0.23360845,3.4548297,0.07637566,-10.094782,0.07637566,-10.094782
-0.18398897,-0.6937228,0.12395173,-0.3017276,-0.42924076,0.08432962,-0.42924076,0.08432962,-0.21199942,-5.343757,-0.21199942,-5.343757,-0.195127,4.3659954,-0.195127,4.3659954,-0.08200253,8.2208,-0.08200253,8.2208,0.16409017,-2.1494036,0.16409017,-2.1494036,-0.22866225,-2.0187345,-0.22866225,-2.0187345
-0.203685,-0.24070542,0.20018911,2.5508318,-0.25024533,4.7047167,-0.25024533,4.7047167,-0.604332,-6.85492,-0.604332,-6.85492,-0.21150456,-3.007051,-0.21150456,-3.007051,0.07711711,-0.12774336,0.07711711,-0.12774336,-0.11120483,-5.830462,-0.11120483,-5.830462,-0.32587093,-0.34113395,-0.32587093,-0.34113395
-0.21520488,-0.2824176,0.2681437,0.47791526,0.22735676,10.432945,0.22735676,10.432945,-0.784497,-0.33965436,-0.784497,-0.33965436,-0.49168074,-5.920375,-0.49168074,-5.920375,0.092093594,0.81551903,0.092093594,0.81551903,-0.14576726,1.2193528,-0.14576726,1.2193528,0.14994887,13.116616,0.14994887,13.116616
-0.201719,0.6306815,0.13139305,-4.3592396,0.39552703,0.11781199,0.39552703,0.11781199,-0.5077171,9.692322,-0.5077171,9.692322,-0.5210558,1.6155226,-0.5210558,1.6155226,0.3454694,7.0863957,0.3454694,7.0863957,0.050282132,4.607002,0.050282132,4.607002,0.13820045,-5.93171,0.13820045,-5.93171
-0.16275343,0.7301336,-0.05812016,-3.2943268,0.22564268,-4.16987,0.22564268,-4.16987,-0.13734683,5.8040957,-0.13734683,5.8040957,-0.06622764,12.697674,-0.06622764,12.697674,0.15145694,-8.92729,0.15145694,-8.92729,0.45025715,6.3314114,0.45025715,6.3314114,-0.056379348,-2.1925128,-0.056379348,-2.1925128
-0.09757171,1.6281855,-0.038716212,2.7150595,-0.20040761,-9.640576,-0.20040761,-9.640576,-0.028515046,-1.0558245,-0.028515046,-1.0558245,0.15912281,-1.011295,0.15912281,-1.011295,-0.21868628,-5.0885987,-0.21868628,-5.0885987,0.24776219,-9.04106,0.24776219,-9.04106,-0.17160507,-2.311182,-0.17160507,-2.311182
-0.0235903,1.1352677,0.09371768,1.879964,-0.56297565,-4.457882,-0.56297565,-4.457882,-0.121580556,-2.1722982,-0.121580556,-2.1722982,0.29101932,4.04061,0.29101932,4.04061,-0.060880564,5.316411,-0.060880564,5.316411,-0.42400742,-10.760479,-0.42400742,-10.760479,-0.31143686,-2.0474617,-0.31143686,-2.0474617
-0.0032919114,0.08359165,0.11380863,-0.19429748,-0.45911124,4.890544,-0.45911124,4.890544,-0.3345272,-3.9478402,-0.3345272,-3.9478402,0.35674977,-0.40714997,0.35674977,-0.40714997,-0.02421198,-1.1988987,-0.02421198,-1.1988987,-0.34927672,6.227883,-0.34927672,6.227883,-0.42601627,-0.96061504,-0.42601627,-0.96061504
-0.0017890186,-0.053344455,0.09846904,-0.20264757,-0.3537638,0.7353028,-0.3537638,0.7353028,0.026974713,11.414511,0.026974713,11.414511,0.26091972,-2.0771632,0.26091972,-2.0771632,-0.20675787,-4.253074,-0.20675787,-4.253074,-0.17751071,0.50910914,-0.17751071,0.50910914,-0.25984386,4.2652097,-0.25984386,4.2652097
-0.017849442,-0.36580437,0.07907169,-0.9735509,-0.045672096,8.051071,-0.045672096,8.051071,0.31845474,-1.5004226,0.31845474,-1.5004226,-0.06149041,-10.282787,-0.06149041,-10.282787,-0.14053243,3.7042003,-0.14053243,3.7042003,-0.27274936,-1.9051363,-0.27274936,-1.9051363,-0.15553108,0.64411163,-0.15553108,0.64411163
-0.07560292,-1.4459912,0.0046425774,-1.6457826,0.35674432,5.456662,0.35674432,5.456662,-0.13760802,-10.319923,-0.13760802,-10.319923,-0.43138614,-4.799021,-0.43138614,-4.799021,-0.09711914,0.9454333,-0.09711914,0.9454333,0.15847738,10.714088,0.15847738,10.714088,0.08019163,5.491315,0.08019163,5.491315
-0.1299743,-1.0818284,-0.03152327,0.20744373,-0.13536255,-16.376978,-0.13536255,-16.376978,-0.20390247,2.6822383,-0.20390247,2.6822383,-0.17684092,9.684839,-0.17684092,9.684839,-0.13163702,-2.161116,-0.13163702,-2.161116,0.35410318,-0.43502775,0.35410318,-0.43502775,-0.15200944,-8.295353,-0.15200944,-8.295353
-0.1784787,-0.6935064,0.0034087456,0.93612784,-0.41068366,1.445526,-0.41068366,1.445526,-0.1186291,0.20264281,-0.1186291,0.20264281,-0.021536944,-1.159815,-0.021536944,-1.159815,-0.025237242,4.0472684,-0.025237242,4.0472684,0.36217502,0.90100616,0.36217502,0.90100616,-0.2740461,0.76488787,-0.2740461,0.76488787
-0.22358386,-0.955082,0.060085956,1.3135805,-0.10286864,6.676042,-0.10286864,6.676042,-0.4509386,-9.308819,-0.4509386,-9.308819,-0.08203958,-2.192114,-0.08203958,-2.192114,0.18832837,3.0987716,0.18832837,3.0987716,0.25066212,-1.5745974,0.25066212,-1.5745974,-0.33113828,-2.1457493,-0.33113828,-2.1457493
-0.23276441,0.26629594,0.18014269,2.8086264,0.20117338,4.869798,0.20117338,4.869798,-0.65445054,-0.7200454,-0.65445054,-0.7200454,-0.54320085,-11.806326,-0.54320085,-11.806326,0.13873184,-3.2153263,0.13873184,-3.2153263,0.03190542,-5.352876,0.03190542,-5.352876,-0.30292538,1.4629349,-0.30292538,1.4629349
-0.20652957,0.589204,0.224863,-0.43643874,0.22652745,-0.70107657,0.22652745,-0.70107657,-0.6953785,1.4559218,-0.6953785,1.4559218,-0.46214205,2.9635262,-0.46214205,2.9635262,-0.25283065,-8.824565,-0.25283065,-8.824565,0.048750464,1.4439433,0.048750464,1.4439433,-0.27968237,-0.5552256,-0.27968237,-0.5552256
-0.15323217,1.5240874,0.09780465,-2.974512,0.08230297,-3.5681758,0.08230297,-3.5681758,-0.254612,11.995785,-0.254612,11.995785,-0.40120673,1.5631464,-0.40120673,1.5631464,-0.4265498,-0.06392691,-0.4265498,-0.06392691,0.11107647,2.7385461,0.11107647,2.7385461,0.008831584,4.67172,0.008831584,4.67172
-0.05342014,1.9815615,0.04342727,-0.46814573,-0.036623742,-0.75854063,-0.036623742,-0.75854063,0.085505374,2.6469312,0.085505374,2.6469312,-0.09611075,7.700502,-0.09611075,7.700502,-0.16345648,6.6626797,-0.16345648,6.6626797,-0.14979099,-7.0552816,-0.14979099,-7.0552816,0.2381073,4.6110377,0.2381073,4.6110377
0.013053129,0.96185666,0.0056981687,-0.78809017,-0.03861653,0.45548365,-0.03861653,0.45548365,0.20202015,1.6154534,0.20202015,1.6154534,0.04304354,-0.35233885,0.04304354,-0.35233885,-0.0880699,-1.5628575,-0.0880699,-1.5628575,-0.22658877,1.1046951,-0.22658877,1.1046951,0.011413098,-7.524584,0.011413098,-7.524584
0.03477761,0.19977984,-0.03872558,-0.8374266,-0.015895369,0.13727938,-0.015895369,0.13727938,0.11101929,-3.082199,0.11101929,-3.082199,-0.08646234,-3.4775004,-0.08646234,-3.4775004,-0.35530514,-5.6735244,-0.35530514,-5.6735244,0.018578855,4.4512606,0.018578855,4.4512606,0.15780844,6.77369,0.15780844,6.77369
0.05876866,0.3053164,-0.057923056,-0.66452044,0.32423484,9.477425,0.32423484,9.477425,-0.026255595,-0.6788128,-0.026255595,-0.6788128,-0.15451784,0.2683026,-0.15451784,0.2683026,0.0004483503,10.912714,0.0004483503,10.912714,-0.32968134,-9.338449,-0.32968134,-9.338449,-0.15464725,-10.013294,-0.15464725,-10.013294
0.023695122,-1.0566319,-0.1890404,-3.2348254,0.6662769,3.9411113,0.6662769,3.9411113,-0.028015923,0.26905313,-0.028015923,0.26905313,0.10769912,7.1260614,0.10769912,7.1260614,0.28186652,4.4138412,0.28186652,4.4138412,0.1518823,15.482627,0.1518823,15.482627,-0.42852333,0.23419431,-0.42852333,0.23419431
-0.010578426,-0.7450253,-0.31325734,-1.1437839,0.05691238,-17.91228,0.05691238,-17.91228,0.47421852,11.233293,0.47421852,11.233293,0.36498654,2.9832888,0.36498654,2.9832888,0.35726044,-1.4479232,0.35726044,-1.4479232,0.6856898,6.008636,0.6856898,6.008636,-0.3456422,1.437064,-0.3456422,1.437064
-0.06503313,-1.2621002,-0.2676556,1.5853354,-0.5050694,-6.4225683,-0.5050694,-6.4225683,0.48734233,-6.1885,0.48734233,-6.1885,0.16276349,-7.473421,0.16276349,-7.473421,0.23451135,-1.6180934,0.23451135,-1.6180934,0.49023864,-7.8637023,0.49023864,-7.8637023,-0.03995048,6.5287223,-0.03995048,6.5287223
-0.13604222,-1.5334568,-0.13301542,2.9210527,-0.77637553,-5.361462,-0.77637553,-5.361462,-0.17703445,-13.726009,-0.17703445,-13.726009,0.04794703,0.52189225,0.04794703,0.52189225,0.17263636,-0.66835177,0.17263636,-0.66835177,0.44315204,-0.015797636,0.44315204,-0.015797636,-0.18679182,-5.947726,-0.18679182,-5.947726
-0.20524666,-1.1760672,-0.06920013,0.58312887,-0.76182765,4.122325,-0.76182765,4.122325,-0.28908318,4.059991,-0.28908318,4.059991,0.02756833,-0.69223416,0.02756833,-0.69223416,0.1332761,-0.9267466,0.1332761,-0.9267466,0.50724614,3.253673,0.50724614,3.253673,-0.10570094,3.489867,-0.10570094,3.489867
-0.2579572,-1.1728617,0.003053323,2.1315382,-0.35605747,8.391708,-0.35605747,8.391708,-0.320951,-1.9912205,-0.320951,-1.9912205,-0.10958474,-3.2496002,-0.10958474,-3.2496002,0.30616942,4.2942705,0.30616942,4.2942705,0.3734787,-4.849116,0.3734787,-4.849116,-0.019473305,0.87323946,-0.019473305,0.87323946
-0.29170397,-0.1662679,0.16294739,3.2725253,-0.04219806,4.6121144,-0.04219806,4.6121144,-0.78658277,-10.097966,-0.78658277,-10.097966,-0.582214,-7.540562,-0.582214,-7.540562,0.11111906,-6.833506,0.11111906,-6.833506,0.2767736,-0.66474694,0.2767736,-0.66474694,0.022960534,0.1214163,0.022960534,0.1214163
-0.2726192,0.64740086,0.29941016,1.7779562,0.36748153,6.7724648,0.36748153,6.7724648,-1.0782214,-5.585658,-1.0782214,-5.585658,-0.3935081,1.6490649,-0.3935081,1.6490649,0.24511215,5.5654106,0.24511215,5.5654106,-0.23089977,-11.873788,-0.23089977,-11.873788,0.24363604,4.7360325,0.24363604,4.7360325
-0.23472254,0.73864734,0.28242612,-1.1450943,0.024025172,-11.797787,0.024025172,-11.797787,-0.91810733,7.0836935,-0.91810733,7.0836935,-0.2777414,2.613401,-0.2777414,2.613401,0.069582224,-6.471695,0.069582224,-6.471695,0.05109742,11.158252,0.05109742,11.158252,0.23453636,-2.4837809,0.23453636,-2.4837809
-0.22407319,0.039984543,0.17404743,-2.5012708,0.069302015,6.4926195,0.069302015,6.4926195,-0.6304327,4.1851134,-0.6304327,4.1851134,-0.40642768,-4.4873037,-0.40642768,-4.4873037,0.19481303,7.1356997,0.19481303,7.1356997,0.47005707,5.349055,0.47005707,5.349055,-0.31885314,-11.310874,-0.31885314,-11.310874
-0.2085198,0.38909844,0.10997003,-0.79117465,0.15096183,-0.903165,0.15096183,-0.903165,-0.44064155,2.0895226,-0.44064155,2.0895226,-0.52742475,0.65317535,-0.52742475,0.65317535,0.5555553,5.083856,0.5555553,5.083856,0.13003956,-10.427119,0.13003956,-10.427119,-0.4278904,1.2659664,-0.4278904,1.2659664
