Component 0,Component 1,Component 2,Component 3
0.37018387496272626,0.9937045291628228,-1.1006042947203376,-4.430213916038738
0.3900579655459827,0.7986476900799135,-1.1892085730411124,-4.559751477211328
0.40603091934758095,0.9691549386807253,-1.280403602585339,-4.927849330811443
0.42541401812119545,1.1344112614334163,-1.3789605892015677,-5.280516391787736
0.44810224334986376,0.9297029396876639,-1.4845709170373225,-5.510578296753417
0.466696302143617,1.0852430289226809,-1.594782482972391,-5.823578398110267
0.4884011627220706,1.23592460126681,-1.7112540509345961,-6.112072940067863
0.5131196547474068,1.018336366692596,-1.8334955097359533,-6.4488699706022565
0.5334863820812588,0.7956327329425446,-1.9624729091479984,-6.819533797757841
0.5493990367401097,0.9350444838669981,-2.0988635851031554,-7.011441015734901
0.5680999264174497,0.7048214286268172,-2.2390924054178534,-7.439395023373085
0.582196354989986,0.8443019235965272,-2.3878803058853153,-7.540505811443445
0.5990823934619166,0.9893349144420542,-2.5386904221141844,-7.583077874190064
0.6188690917507577,1.1423476349295498,-2.6903519795979856,-7.560732927720926
0.6417160444493487,1.305254219454984,-2.841566638152404,-7.469040036904802
0.6678211288384484,1.4791303704441592,-2.9909474388905,-7.3067669423657255
0.6974037362473315,1.2744009176595006,-3.1370827777378145,-7.654505476675377
0.7228917546005216,1.4692001072072318,-3.2901728872713223,-7.363635562867287
0.7522757567446662,1.2843053627338403,-3.437445598528668,-7.594399950479698
0.777961863999343,1.4985000505014838,-3.589333597538262,-7.201349415650015
0.8079318650093726,1.7181109455497399,-3.733360585851262,-6.7771229953240955
0.8422940839203674,1.939820421194238,-3.868903045757744,-6.337107622001313
0.8810904923442522,2.160961028694346,-3.99564519819777,-5.893861352597305
0.9243097129181391,2.0049815699254827,-4.113522425249716,-5.825902506524823
0.9644093443166488,2.2232365752816867,-4.230040475380212,-5.398518141157462
1.0088740758222825,2.0681059083935467,-4.3380108382033615,-5.245999795230856
1.0502361939901534,1.9127050071118135,-4.442930834107979,-5.057607365708712
1.0884902941323897,2.1213754857640565,-4.544082981422153,-4.690891278263295
1.1309178038476708,2.3255125675114257,-4.637900806987418,-4.349752236468125
1.1774280551978993,2.161776930237667,-4.724895851716781,-4.0748451267978885
1.2206635938026527,2.358523785135233,-4.806392754252738,-3.7845590556804796
1.2678340695053574,2.1883178291603214,-4.882083935366348,-3.467892423621798
1.3116004260885639,2.379058413663169,-4.951441783838783,-3.226434232200151
1.3591815943618273,2.2026861342050497,-5.015970468482786,-2.878152004811045
1.4032353170459282,2.0231480977211374,-5.073533508579007,-2.5170894426852697
1.443698279000351,1.840748042783401,-5.123875297432712,-2.1453792283180952
1.480513239856019,1.6558491117499978,-5.166782881999074,-1.7649885890929307
1.513630222091019,1.4688489260427229,-5.202082653780932,-1.377705021483499
1.5430072006118734,1.6493658339785686,-5.229636754210603,-1.2456174921450716
1.5759945172914447,1.8296723261882115,-5.254549104053504,-1.123817155823049
1.612587963815209,1.6394784339119477,-5.277025447169965,-0.7247713871382985
1.6453775324934479,1.4482900017108962,-5.291520874912731,-0.3229452275274521
1.6743433325276658,1.2565132813540294,-5.29797977946328,0.08055297323147848
1.6994735981547464,1.4359175360848866,-5.296368719998651,0.17683546739251066
1.7281919488764441,1.6153310501541738,-5.292832010650801,0.2737332733171697
1.7604985698795277,1.4235082764660072,-5.287357345184457,0.677373707604016
1.788968735408848,1.603200946784751,-5.273809871032377,0.7775237696370945
1.821032754344543,1.4121329749600553,-5.258259395639635,1.1789785003786977
1.8492754138437442,1.221970518154841,-5.23467982563206,1.5783409063417193
1.8737148242068409,1.403046136446145,-5.203113007505226,1.6976454821128697
1.9017757469357637,1.2151387658750976,-5.169160097862968,2.0897822323540036
1.9260785222532657,1.3976509907586077,-5.127364453215888,2.2328955056206286
1.9540315420684378,1.5807153597129784,-5.082706543103475,2.391234209311807
1.9856458492626974,1.7645121378835074,-5.034881858917239,2.565527425737735
2.0209360920203676,1.949253624058989,-4.983571310402485,2.7565455160140795
2.0599211645015476,2.135187880381591,-4.928440400082203,2.965091722618863
2.1026249221091793,2.3226017867209396,-4.869138565629826,3.191991524365992
2.149076957843598,2.1475811886022793,-4.8052987351425065,3.523370357486889
2.1920285816156437,2.339514436670504,-4.734831327992769,3.789392093670679
2.238818870349054,2.5340902852663727,-4.659043486119355,4.076768500487544
2.2895006760543812,2.3680390888421967,-4.5775081161096045,4.357069451980918
2.3368614578312252,2.2049019697171497,-4.490366727069986,4.615493030201855
2.380959497225568,2.409156712919687,-4.398056866465949,4.969742711984609
2.4291426314839617,2.2515938333578456,-4.298662012226257,5.176264357677979
2.4741745081511186,2.095275090489789,-4.195136725072697,5.351193262736483
2.5160800099609144,2.309027301989892,-4.088112859817967,5.765281225216752
2.5622605560007123,2.5267731332423917,-3.9728072353136317,6.194740790522718
2.61279601866556,2.3726061589888094,-3.8489124195031774,6.25607549178745
2.660248141845336,2.5928198220073346,-3.7237909096674287,6.698195013690032
2.712104538285483,2.4319125680193343,-3.589827009393628,6.658256148746643
2.7607427896458696,2.2634508934394426,-3.4566618864186953,6.557938443387397
2.8060118075146585,2.4743185346104344,-3.3255031175509475,6.949775337912568
2.8554981782068674,2.290841378189464,-3.186507610792696,6.732966209581779
2.9013150057706567,2.098376890987481,-3.0518482866010608,6.457761189498066
2.9432825435904064,1.898445882535862,-2.9226930628110996,6.132722116762797
2.981251461241124,2.081926643994283,-2.800038620475844,6.33753190916322
3.0228899941210097,2.25795236507411,-2.6732879822925795,6.487842557667182
3.068049041422492,2.0417413259719934,-2.5435311311392357,6.065739611524788
3.1088838679419317,2.2061651518527405,-2.42221633890874,6.10403223583555
3.1530071709789866,1.986947241141688,-2.300135694192029,5.662961930405713
3.19274611580182,1.7701889883669932,-2.1868764555839144,5.227087043200703
3.22814989556916,1.5569416937984941,-2.0823347147199005,4.8023046526414355
3.25928872944513,1.3477189729180679,-1.9862886216670719,4.392311030557946
3.2862431089034914,1.1426411883528436,-1.8984424010559129,3.999158705525546
3.309095932670548,1.307787792549914,-1.8184592269454019,3.8005188079420487
3.3352516885215464,1.1092499517627252,-1.742448850786561,3.442485336839957
3.3574366875568007,1.2785407542509626,-1.6735991440497617,3.196181058011997
3.38300750264182,1.0859822931830951,-1.6096755228895219,2.8740921937681825
3.4047271485054815,1.259795550653467,-1.5521936790141582,2.5904483958331
3.429923059518551,1.4357670967622425,-1.5003847110974962,2.291589243132617
3.458638401453796,1.6138210616644741,-1.4545529262348438,1.9795276722152364
3.4909148226870856,1.793805538556001,-1.4149623727905392,1.6561993962613681
3.5267909334582055,1.9755076854218503,-1.3818383848653117,1.3234606080521127
3.5663010871666425,1.7941547520851076,-1.3553691727042696,1.0857904347998026
3.6021841822083447,1.9782902769856698,-1.3336533640082735,0.7395436733083177
3.641749987748058,2.1633732427332246,-1.3188624905421071,0.388550468497162
3.6850174526027226,2.3490713581768947,-1.311091481172164,0.03439594692772924
3.7319988797662607,2.5350412921976417,-1.3104035622336092,-0.32137931183272567
3.7826997056102134,2.3556462248807066,-1.3168311484702637,-0.5361876508608704
3.8298126301078277,2.5412601236176844,-1.3275549014874812,-0.8907087938251724
3.8806378325801814,2.7262337762660267,-1.3453690773639846,-1.2428804592719116
3.9351625081055017,2.5453420933792574,-1.3702266865494228,-1.4687917467579643
3.986069349973087,2.3637195180120254,-1.3996025214845822,-1.7026216615947034
4.033343740333327,2.545543966229819,-1.4336549547164763,-2.03878709610053
4.084254619657924,2.3615578442758975,-1.4744306966384868,-2.2922970509836365
4.131485776543442,2.176147699114262,-1.5202766376581596,-2.5581737285006274
4.175008730525727,1.9890292316232279,-1.571440112228172,-2.837624909859283
4.214789315158192,1.799882338002136,-1.6281926104253577,-3.131807503943388
4.250786961918235,1.9720719348751972,-1.6908287605042254,-3.4105069436259035
4.290228400615739,2.141969448891354,-1.7590388993767434,-3.671875125119921
4.333067789593565,1.9451843720414006,-1.8324764018791417,-4.015918919196102
4.371971477034394,1.744950611093247,-1.9127947802630638,-4.377612040017545
4.406870489256258,1.9073797725089972,-2.0003470210634147,-4.57287450171319
4.445018084706438,1.7007753931418004,-2.0918045110976786,-4.9692298922074345
4.479033592569275,1.8600449321223351,-2.191189108941827,-5.105305555127701
4.516234491211722,2.0199474114325096,-2.293295220044381,-5.205078597128405
4.556633439440372,2.1814761052955327,-2.397396791986949,-5.265405349141952
4.6002629615462824,2.3456187552921883,-2.502704898969788,-5.28343212234312
4.6471753366521265,2.1329259276868737,-2.6083735414166505,-5.714856966688539
4.689833855205864,1.9193673419994963,-2.7226706807504213,-6.140166622092222
4.728221202045853,1.7065308954014395,-2.845474013192266,-6.551406807064894
4.762351819953882,1.884322964593801,-2.9765021493335637,-6.382118089269203
4.800038279245759,1.6807478627037464,-3.104144511118948,-6.731645306431049
4.833653236499834,1.8736582809648095,-3.2387774172475687,-6.453489733995619
4.87112640211913,2.073969819385281,-3.367847211927481,-6.125912883747085
4.912605798506836,2.2796825355373613,-3.490365469602423,-5.75925541176162
4.958199449217583,2.1017460589510963,-3.605550577837655,-5.909617580866108
5.000234370396605,2.3147333296553154,-3.723742929454977,-5.4923471301692
5.046529036989711,2.1461090204969717,-3.833589872058361,-5.541973024588941
5.089451217399651,1.9820403392647397,-3.94442933255014,-5.543871329425113
5.129092024184946,2.1977313771806357,-4.0553067591386425,-5.107637629601288
5.1730466517285585,2.037067307221323,-4.157459511730668,-5.022057598343923
5.213787997872985,2.24835675835286,-4.257900663697546,-4.6051886006148814
5.258755133040042,2.4554904560271904,-4.3500044357098435,-4.204635425030407
5.3078649421605855,2.2917268196218994,-4.434097144210452,-4.016812026517172
5.353699478553024,2.1266930285160406,-4.514433384740795,-3.8021288958970523
5.396233339123344,2.324494999210123,-4.590475962658736,-3.455519347709424
5.442723239107546,2.1548934388969787,-4.659586349612925,-3.1946396582443035
5.485821107885486,2.346717375268695,-4.723479142777811,-2.88586326271112
5.53275545539086,2.172320169783325,-4.7811964080320335,-2.5889802617803785
5.5762018587865265,2.359361068729389,-4.832976013267641,-2.314965428555752
5.623389080161115,2.180607112966839,-4.8792753218387555,-1.9908455906457003
5.667001222420452,2.364134640551668,-4.91909223365167,-1.7466595979369424
5.714283915231485,2.181823016614232,-4.954025425610409,-1.4027930840148306
5.75792037556377,2.3629805178070953,-4.982081287290706,-1.18235873409278
5.805179985919912,2.1780604209584453,-5.005728461972561,-0.8250822296954285
5.84874119433908,1.992075415444447,-5.02223010656647,-0.46297431942147355
5.88858270264797,1.8053787455848198,-5.031489592954899,-0.09758622928167715
5.924690277559666,1.9844258779140498,-5.033441317540532,0.09731800861302212
5.9643787951179466,1.7973440241853862,-5.031494957368272,0.4648505566710347
6.000325675601654,1.9765706468380249,-5.022197946234852,0.6596684678381319
6.039857088538414,1.7900669756019278,-5.009004576878089,1.0249626020772542
6.075658428050453,1.9701118003075815,-4.988505324836544,1.227187290710997
6.115060664056604,1.785168442230622,-4.963961579022325,1.5856802101470684
6.1507640329012165,1.6015665535047474,-4.932247974819383,1.93898102522146
6.182795363971311,1.4196496557874112,-4.893468354314954,2.2854158532096216
6.211188357087059,1.2397369609383677,-4.847760037250762,2.623210012651562
6.2359830963058265,1.0621095980982602,-4.79529583699773,2.9504786471991715
6.257225288267792,1.2507998886063454,-4.736286264053747,3.2200301088677223
6.282241286039919,1.078079052835063,-4.671885661876392,3.5201369130153144
6.30380286709662,0.908038178978577,-4.601482923616087,3.803567784628676
6.321963630676192,1.104561616469388,-4.525411567923513,4.128387992715576
6.34405486300558,0.9400207551620725,-4.442843808069201,4.371384034145436
6.362855278108821,0.7775919505426552,-4.355416127386292,4.589887820536932
6.378407117119674,0.6167546317950567,-4.263618370975553,4.781049368261616
6.390742209755575,0.8251945073267047,-4.16799738361032,5.18158785577509
6.4072460999021095,0.6672888077368533,-4.064365626494818,5.310419456834275
6.420591876056847,0.5083943216184551,-3.9581572373581326,5.4009534864536315
6.430759762489216,0.7230705555830492,-3.85013816762906,5.835712595234527
6.445221173600877,0.5616565217425691,-3.7334239157243694,5.843182500632079
6.456454304035728,0.7770953870703187,-3.616560265711728,6.2753954158820235
6.471996211777134,0.6079639342635005,-3.4910523573940875,6.184229638736116
6.484155490462404,0.4317424028025936,-3.367367764619365,6.036536880058178
6.492790338518456,0.6371985102933719,-3.2466370270182012,6.402714988515885
6.505534308724323,0.8378480024641372,-3.1185827272478837,6.732856511563421
6.522291268773606,0.6413862408000425,-2.9839255970166154,6.431477557718703
6.535118993589607,0.4380708362295578,-2.855296045862241,6.084124951703272
6.543880410314198,0.23007883178701397,-2.7336135468281757,5.701809966099491
6.548481986949938,0.40537450961161203,-2.619577347506186,5.826526258349468
6.556589477142171,0.5747025617811411,-2.5030468223391966,5.900094022606864
6.568083528377794,0.3581048112715888,-2.385044941887059,5.463981587510676
6.575245624603226,0.14323853451240837,-2.275765310136846,5.027796205735869
6.578110395293474,-0.06874731591393587,-2.175209386022128,4.597823008181638
6.576735448975195,-0.27721798854600177,-2.0832529258584955,4.178204960895212
6.571191089204275,-0.481934283849188,-1.9996888266405912,3.7714067650802523
6.561552403527291,-0.3149606314999268,-1.9242606913389861,3.608192726554064
6.555253190897293,-0.5138473000874484,-1.852096836807905,3.229101102739109
6.544976244895544,-0.34380625465191883,-1.7875148147531228,3.0174631445650326
6.538100119802506,-0.5371239050026103,-1.727165551861822,2.6679878077627266
6.527357641702453,-0.7277050965188739,-1.6738057957065675,2.3330552323577964
6.512803539772076,-0.9159479351823956,-1.6271446910594116,2.0115788824933785
6.494484581068428,-0.7385155604295921,-1.586913113409544,1.733034605427112
6.479714269859836,-0.5596395696888543,-1.5522524213010018,1.4433969600227963
6.468521478466059,-0.37946307633058385,-1.523384482100546,1.1444360318449736
6.460932216939447,-0.5618658766763512,-1.5004957614636465,0.8637336292100859
6.4496948994059204,-0.7434853175499491,-1.4832210888794448,0.589595981575228
6.434825193054921,-0.5607222714509248,-1.4714291692479402,0.27274506692681805
6.423610747625903,-0.3775292773586919,-1.4659742679094039,-0.047064812249656196
6.416060162078729,-0.19418568168982842,-1.466915564154397,-0.36822602131385995
6.412176448444932,-0.010977526326208853,-1.474280084580674,-0.6891375270170441
6.411956897918408,-0.19205827774373163,-1.488062835121015,-0.9555940604417243
6.408115732363534,-0.37368775551167405,-1.5071747163298495,-1.2260738880557467
6.400641977253301,-0.5560721128562263,-1.5316961940909644,-1.5020854352656154
6.389520534996176,-0.37576273634397594,-1.5617379027962768,-1.8064332137385612
6.382005280269297,-0.19678893100692693,-1.597866567071048,-2.102852949392264
6.378069501649159,-0.3829965128348628,-1.6399236260588932,-2.404305337232849
6.370409571392462,-0.20728464126313134,-1.6880097328035502,-2.679397941728861
6.366263878567199,-0.39731384718744245,-1.7415976916381273,-3.004715125357718
6.35831760162345,-0.5898377856054142,-1.8016919941452816,-3.3435226435941647
6.346520845911342,-0.42028441337654654,-1.868562447017165,-3.571517106420117
6.338115157643811,-0.618097498888414,-1.9399927891455673,-3.9396326155173793
6.325753207666043,-0.45246519678152747,-2.0187854414559148,-4.1241655566279025
6.316703903730413,-0.287693133442704,-2.101268752588473,-4.282096113448256
6.310950041061559,-0.12321482815952556,-2.186910674857438,-4.410866696749507
6.308485744498368,0.04161887488323446,-2.275128008792428,-4.507930652903428
6.309318121996033,-0.16683065127557586,-2.3652866218504967,-4.934436049356125
6.305981508970522,-0.3781744128080382,-2.463975342837619,-5.366619463325224
6.298418020714361,-0.5917738546034796,-2.5713077321041236,-5.800552358470227
6.286582543622291,-0.42445911487957844,-2.6873187792735282,-5.748019630239143
6.2780933613247,-0.25157249077793925,-2.802279171878311,-5.644001087721444
6.273061911509141,-0.07274529288528495,-2.91515919363274,-5.488909372042383
6.271607005651435,-0.27685093118326753,-3.024937381073588,-5.853256629293738
6.26606998702777,-0.08746493940257208,-3.1420025136594627,-5.605327303953829
6.264320688239718,0.10767545099887474,-3.254109059738539,-5.312496244080084
6.266474197259695,0.3073048455996007,-3.3603589846201407,-4.981935556203686
6.272620294171688,0.5100215718131509,-3.4599976957442142,-4.621302310185685
6.282820725607951,0.32699862369285504,-3.552423741947928,-4.790000177022083
6.289360698081808,0.14815458040097454,-3.64822374548837,-4.91852842399623
6.292323789689827,0.35721209518567565,-3.7465943139682945,-4.501674669615637
6.29946803159354,0.5653611018696743,-3.8366278073606073,-4.077654020615621
6.310775253630934,0.3928583850549827,-3.9181808877729196,-4.08810396365767
6.318632421332033,0.22245771942082082,-3.999942967046073,-4.064376551457331
6.323081575720449,0.05369829157455355,-4.08123049807522,-4.0073612893948445
6.32415554155194,0.25853221246659286,-4.161377723863117,-3.588699282671743
6.329326185801272,0.46005272568100064,-4.233151709516552,-3.179953781454236
6.3385272403148925,0.2893855249631215,-4.296750785145636,-3.037116410076572
6.344314950814155,0.4859972704670453,-4.357493113347167,-2.6490678885370995
6.354034896223496,0.6797470212492281,-4.410474471117909,-2.272399237959144
6.36762983664848,0.8709940707100585,-4.455922455877092,-1.9063965808664847
6.385049718062682,1.0601168610902245,-4.494050387494421,-1.5500521025055365
6.406252055284487,1.247492790600434,-4.525051429544532,-1.2021513766905663
6.431201911096495,1.0689885944872732,-4.549094457078343,-0.9631632446920175
6.45258168298624,0.8898233137184101,-4.568357721972184,-0.7167646024989682
6.4703781492606085,0.7101131795792175,-4.582693014022164,-0.46450056384052446
6.484580412852193,0.8940494733251931,-4.591983025298974,-0.13728633555272413
6.502461402318697,0.7136644106936951,-4.594728752010029,0.12208460081394262
6.516734690532571,0.8972264121819851,-4.59228705999375,0.4463741120194417
6.534679218776211,0.717001272027628,-4.583359577753361,0.7058661836975553
6.549019244216764,0.9011817792893151,-4.56924225407941,1.0329704563381314
6.56704287980255,1.0861035972436293,-4.548582844952647,1.363534385712903
6.5887649517474225,0.9077797590108718,-4.521312157238389,1.6099787041031668
6.60692054692764,0.7303304827353517,-4.489112583156326,1.848077245375905
6.621527156582347,0.5538357240852665,-4.452151038248808,2.0761585846242454
6.632603871064052,0.7436200913068329,-4.410627866556323,2.4335095087322722
6.647476272890188,0.5696869936548582,-4.361957676381678,2.6366850403983193
6.658870012763285,0.39672387725656116,-4.309223975573712,2.823748994529776
6.666804490308416,0.5920824445336785,-4.252748995683116,3.209145206967059
6.678646139199089,0.7902637321872547,-4.188566091543775,3.604509018587337
6.694451413842835,0.9915309965335377,-4.116475911172028,4.010096575996947
6.714282033773506,1.1960488293741223,-4.036273979652089,4.425604622180808
6.738203010360988,1.030214300503284,-3.9477618872084728,4.499266708301851
6.758807296371054,1.2388046656847211,-3.8577765530424357,4.9280296669034245
6.783583389684749,1.0716124145503725,-3.7592159597043673,4.931870057530085
6.805015637975756,0.901185334534402,-3.6605785585537656,4.893712386480413
6.8230393446664435,0.7269649419241073,-3.562704310824157,4.812617076025006
6.8375786435049255,0.5486107624769655,-3.466451969303657,4.688638574472303
6.848550858754465,0.7533896948475494,-3.372679197814211,5.073578312310911
6.863618652651416,0.9566805837267112,-3.271207631567993,5.437745246551424
6.88275226432595,1.1571242870237284,-3.1624527266369644,5.77388893210666
6.905894750066425,0.9629860113327238,-3.046974947994831,5.488877291362427
6.925154470293079,1.1538574848204477,-2.9371974021675826,5.746127755525879
6.948231619989488,0.9499614569409344,-2.822274847057065,5.386975529191904
6.967230849128307,0.7431685508048229,-2.714535336473227,5.00017414245066
6.982094220144403,0.9205541328883486,-2.614531853624214,5.120582530196528
7.00050530280217,1.093374984167009,-2.512120203020283,5.1967527360653545
7.022372802485511,1.261887275996483,-2.4081851482989762,5.227991909705514
7.047610548005441,1.4266259098332195,-2.303625310104866,5.2147627890016635
7.076143066202105,1.5883589865005705,-2.199330054324833,5.158530129664876
7.107910245932117,1.7480165383144062,-2.0961594517315354,5.061524549104072
7.142870576698405,1.5366254991533832,-1.994928960749454,4.648145304374028
7.173603086681473,1.3295025311484467,-1.9019660546619734,4.252338769681719
7.200193137304441,1.49284375129858,-1.816919279268339,4.053979403470942
7.230050012330413,1.6576808061501693,-1.7358396911989202,3.829082021397822
7.263203628453416,1.8244923995396056,-1.6592580507709638,3.5801866119707886
7.299693476444208,1.9936176472619074,-1.587654318531548,3.30974861552773
7.339565829389446,2.165256750127527,-1.5214593462209933,3.0201304210384983
7.382870964391997,2.339480176367487,-1.4610567378002233,2.7135999101207933
7.429660567919346,2.5162437550002634,-1.4067847395978075,2.3923298449893267
7.479985443019352,2.6954071718506887,-1.358938142698021,2.058395291216439
7.533893586456366,2.8767536137371943,-1.317770236873692,1.7137691300114284
7.59142865873111,3.0600086802700295,-1.2834948542734634,1.3603175988191196
7.652628832336511,2.879219015489757,-1.2562885022970811,1.1552123475246878
7.710213212646306,2.6990025187517457,-1.2331842553465873,0.9592579633273106
7.764193263021341,2.519226812356038,-1.213999096080041,0.7711767427971616
7.814577799268462,2.3397830923951033,-1.1985755612240978,0.5897055818861334
7.861373461116364,2.5275272370452777,-1.186781449586375,0.2134185193203294
7.911924005857269,2.7157503061525174,-1.1825130791999685,-0.16494437360650366
7.96623901198032,2.9040688892321302,-1.1858119666720985,-0.5440052548688359
8.024320389764963,2.7249300729495007,-1.1966920717694753,-0.7155737870489889
8.078818991223953,2.9125693013184817,-1.211003547510455,-1.0920953811606848
8.137070377250323,3.0993551531549866,-1.2328454551336687,-1.4659159278832083
8.199057480313423,3.2849011235362013,-1.262163773691333,-1.8355640458023674
8.264755502784146,3.468825586352366,-1.2988750546073802,-2.1994747585032832
8.334132014511193,3.6507596475865443,-1.3428645497774458,-2.555968702220582
8.407147207462923,3.8303592027563504,-1.3939839238218574,-2.903238989833047
8.483754391518051,4.007321511928048,-1.4520487036185183,-3.2393448774759057
8.563900821756611,3.8174213996167556,-1.5168356011680364,-3.497528623930534
8.640249249748946,3.625180346056187,-1.586786173646647,-3.775548049117146
8.71275285667007,3.4301879003398588,-1.66229713462899,-4.074187115389715
8.781356614676866,3.2320140625132505,-1.7437808769367844,-4.394118892310457
8.845996895927131,3.394603798720824,-1.8316632547829936,-4.641752894494972
8.913888971901548,3.554894422298201,-1.9244983126728932,-4.863793102779347
8.984986860347512,3.3468576090030484,-2.0217741747284803,-5.2476810852666125
9.051924012527573,3.5029232267984205,-2.1267277964338125,-5.410256537517709
9.121982477063542,3.2884391222371625,-2.2349329271841665,-5.82976891991857
9.187751259508286,3.0701506799202605,-2.351528305582538,-6.2631017770437385
9.24915427310669,3.225190353572082,-2.476790341123413,-6.308283662800449
9.313658080178131,3.0052784607478316,-2.602956014379422,-6.749272081959635
9.373763649393087,3.168152385085963,-2.7379414560186146,-6.69036550549426
9.437126697094806,2.9531250849791353,-2.8717487661285,-7.1024617539114185
9.496189198794388,3.1305201119010477,-3.0137980012067285,-6.924373237904665
9.55879960103241,2.927864485708347,-3.152285465964822,-7.263347249498572
9.617356890746578,2.733447842784292,-3.2975524109547933,-7.551811915460673
9.672025847602264,2.5494935320428507,-3.448588649264007,-7.778727861929967
9.72301571824312,2.3774917300989338,-3.6041632065026064,-7.935822064736415
9.770565552845099,2.6024807890712722,-3.7628796477973347,-7.5026076882213175
9.822615168626525,2.8306985239119005,-3.912931801561761,-7.053119512239936
9.879229139104764,3.058713178311599,-4.053994191806559,-6.602951120167222
9.940403402670995,2.9109412708215494,-4.186053214209904,-6.5060252636852445
9.998622228087426,3.135704002402575,-4.31617371948361,-6.08244653566483
10.061336308135477,2.9881727637777074,-4.437822650196906,-5.896628237709134
10.121099763411031,3.2049905247349035,-4.5557552149510885,-5.525462085664085
10.185199573905729,3.0523937209293854,-4.66626445666437,-5.270767531299975
10.246247448324317,2.8963970299982016,-4.7716798072903694,-4.987869297275789
10.30417538892428,2.7363274260514303,-4.871437193235885,-4.680158260658473
10.358901937445308,2.5717993517796027,-4.965040358449055,-4.350782424044043
10.410337924480901,2.7678805819541505,-5.052056006929935,-4.139638263356848
10.465695536119984,2.9616559801742888,-5.134848772197072,-3.9592769036410163
10.52492865572347,3.1536754826973232,-5.214034310269892,-3.8092179500008374
10.588002165377416,2.9749712462657185,-5.290218669269909,-3.422540998916242
10.647501590302731,3.163428718064804,-5.358669489248234,-3.3306771407486604
10.710770164664027,2.978668102668735,-5.425283032063207,-2.9290681955719373
10.7703435267174,2.790654972532109,-5.483864395974646,-2.5222172002970944
10.826156626168043,2.9760853290684697,-5.534308739980587,-2.5053749709086737
10.885678332749412,3.161922123234339,-5.58441623939876,-2.5093903765116368
10.9489167752141,3.3482897377045986,-5.6346040469289935,-2.534301551541163
11.015882569968191,3.1552040405144095,-5.685290077959817,-2.125891944894915
11.078986650778479,3.341809106512151,-5.7278079168577145,-2.191747997477535
11.145822832908722,3.529165702622935,-5.771642876807265,-2.275528155205574
11.21640614696118,3.3338201122606974,-5.817153439911376,-1.8760992024073029
11.283082549206394,3.521948629308079,-5.854675423959522,-1.9960910912765197
11.353521521792556,3.32550328173969,-5.894597245785053,-1.605903538825816
11.420031587427351,3.5145640448949833,-5.92671531656157,-1.7569601850695116
11.49032286832525,3.7043556960435216,-5.96185452026296,-1.9211539610103205
11.56440998224612,3.507510074365863,-6.000277599483166,-1.5481446842984454
11.634560183733438,3.310320921686235,-6.031240493169134,-1.1820492149903594
11.700766602167162,3.501451310340324,-6.054881477468942,-1.386403030100317
11.77079562837397,3.6931176826434156,-6.082609538070948,-1.599902705290733
11.844657982026838,3.4962649977596696,-6.114607592176763,-1.2519687482872859
