Component 0,Component 1,Component 2,Component 3
4.3193139124503706,2.0082213050140587,-1.6458960176750175,-3.8228753235171684
4.359478338550652,1.8120796562821067,-1.722353524145361,-4.138121140684853
4.395719931676294,1.9767704401805968,-1.805115946959058,-4.391454125651762
4.435255340479906,2.13911473018547,-1.8929450294720933,-4.620879900903504
4.4780376350836155,1.9334648748804306,-1.9853626274901635,-4.9974205520011905
4.516706932581224,1.723617950217445,-2.0853110385301874,-5.393303445445302
4.551179291585573,1.8792613244657688,-2.1931771074390936,-5.53434868503207
4.588764518074888,1.6634899740960774,-2.303864081139735,-5.9619042957523325
4.6220343175568095,1.8194104614792859,-2.4231021670547817,-6.023881200001329
4.658422526786395,1.979060793894011,-2.543579791054808,-6.037129215136343
4.698003742664275,2.143672695902295,-2.664322375357535,-5.998584855786979
4.74087719658232,2.314184470193748,-2.7842940724732745,-5.906449407212712
4.787160885986196,2.1043379890547165,-2.902423060617529,-6.304164804484106
4.82924764576729,1.8975791237526778,-3.028506356707211,-6.6751224310177655
4.8671992282423435,1.6961313964464226,-3.1620088053275666,-7.008540470456674
4.901121856171272,1.8925183817164841,-3.3021796147367,-6.708019452189124
4.938972223805602,1.707026615665409,-3.4363400037804825,-6.935667277201038
4.97311275611891,1.9184626341517117,-3.575053349324503,-6.546783894182658
5.011482008801944,2.133833956651366,-3.7059890272081564,-6.130119878213888
5.054158687934971,2.350511781925602,-3.828591424772434,-5.698247118576607
5.101168923573484,2.187316143346662,-3.942556367143966,-5.701049326211987
5.144915246440417,2.4041919912794416,-4.056577353668206,-5.263526049788617
5.192999086266005,2.2447513270303006,-4.161847874663978,-5.176356413904269
5.237894112806611,2.0867016242421372,-4.265375002942064,-5.049822580367554
5.279628145291453,2.297316909966479,-4.366371454549415,-4.648144926346827
5.325574483490783,2.13698200616218,-4.459334353076351,-4.453137411831004
5.368314123614026,2.340362101733216,-4.548397101312972,-4.092122558560181
5.415121365648691,2.539713913694407,-4.630239552484175,-3.753248414154703
5.465915643922579,2.3716745302644684,-4.705304520767269,-3.4809231170064616
5.513349134527869,2.2009654549691637,-4.774922983107398,-3.1887445519929494
5.557368443627252,2.391226446233854,-4.8386978741472575,-2.9131542511298556
5.6051929725519285,2.21520126580905,-4.896960959169855,-2.588234652218141
5.649496997868109,2.4010217897722255,-4.948725652214217,-2.3503825637279454
5.6975174336635535,2.220368809329796,-4.995733303488776,-2.001107238245488
5.74192480985015,2.4030687532316053,-5.035755448253686,-1.7954458757948353
5.789986184914782,2.2187338660361617,-5.071664365769583,-1.4288221079148968
5.834360862235505,2.3994137664184625,-5.1002408079278805,-1.2488829556263679
5.882349137563875,2.2124056655751496,-5.1252184670404075,-0.8706303217755776
5.9265972508753775,2.3919140102053236,-5.142631073475919,-0.7093583210456942
5.974435531079484,2.2032074142189235,-5.156818239896833,-0.3240903791702496
6.018499679363862,2.013902093135213,-5.163300047480238,0.06343499125360558
6.0587777212265665,1.8243917493083448,-5.162031347655166,0.4519286751433908
6.095265556212733,2.0034524755849263,-5.152992774152298,0.599964475350063
6.135334605724432,1.8144310336942417,-5.140993484645297,0.9868082097160904
6.171623226398316,1.9941189563748447,-5.121257320450975,1.142196938187633
6.211505605525813,1.8064919128468775,-5.098413381687222,1.5238555723532143
6.247635443782751,1.9873525985401255,-5.067936270240158,1.6940777216164253
6.287382495753553,1.8020886090539192,-5.034054715807829,2.0664263781507195
6.323424267934631,1.61869529240838,-4.992726188244815,2.43231610491648
6.355798173782799,1.4375468826995916,-4.944079866146485,2.79001912379695
6.38454911143679,1.2589876282001278,-4.888279483670545,3.1376654188082664
6.409728864000793,1.0833121925721523,-4.82552617529438,3.473240164989267
6.431395107852236,1.274694244511958,-4.756061371994594,3.7329511683309775
6.456888992742475,1.1049271540010999,-4.681402348627975,4.037788510477428
6.478987535822497,0.9383263611841239,-4.600646578418426,4.323905019593532
6.497754063046179,1.1386857964983852,-4.514168478026556,4.649584555385131
6.520527778976147,0.9782920937857555,-4.421176786918854,4.8904493186006714
6.540093620851862,0.8200868960975126,-4.3233678005468406,5.103936608193626
6.556495358773812,0.6633335754149315,-4.221289068382968,5.286788365265184
6.569762030282111,0.8763454547309069,-4.115553301077664,5.696725235261759
6.587288939376729,0.7218133897947044,-4.001618796372429,5.809620956330269
6.601725207172623,0.5653145854938137,-3.8854263772458237,5.879277809802692
6.613031498882499,0.7831101993568743,-3.76784082104977,6.318755871107748
6.628693702869636,0.6216869227377991,-3.641465703627615,6.294886425244321
6.641127441324392,0.8377397803421389,-3.5155679751227287,6.72023083077426
6.6578822369312345,0.6652750198254515,-3.3811633585072434,6.58681795043356
6.6711877373277435,0.4842485196543752,-3.249426999498572,6.39279536496863
6.680872707720831,0.6850259840398177,-3.1215710921991993,6.723854131445879
6.694573227401627,0.8789721429948781,-2.987094009570282,7.008829116670966
6.712152670261525,0.6746485722361188,-2.8469174272368627,6.660752255153166
6.725645641706247,0.46426861988361706,-2.7137023821337993,6.2733983371735205
6.734931014103919,0.2504931594503662,-2.5882344153903287,5.859649162036981
6.739940877292927,0.41820851295025124,-2.471041432149589,5.9191676492147165
6.748305047551932,0.5805205295557209,-2.3526580791652947,5.927222915919445
6.7599154581430465,0.36195902473673813,-2.2341136208469057,5.487601415002469
6.767154638637781,0.14651694885242755,-2.1243615925468564,5.056960386769511
6.77008497761483,-0.06504033481524857,-2.0232223848114663,4.640036729242825
6.768784170918525,-0.2724181325163303,-1.9304216502266098,4.239633874252878
6.763335808268198,-0.4756497233132253,-1.8456289727415522,3.8571584483272225
6.753822813801933,-0.3095053886699566,-1.7684858037750077,3.641825920064908
6.747632706028534,-0.506236887906509,-1.6956492853737095,3.2955937813274665
6.737507968270403,-0.33568630727673776,-1.6297374097471602,3.0357399790137913
6.730794242124869,-0.5266989018210608,-1.5690226101668843,2.7253725593942613
6.720260264088448,-0.7152458243777802,-1.5145151589789991,2.4318746648210445
6.705955347600892,-0.9017215671168308,-1.4658776656825783,2.154074473895069
6.687920916258556,-0.7225726110917298,-1.4227961762046768,1.8335487501532235
6.673469464036722,-0.5415598598439039,-1.3861252012016123,1.5027244412229426
6.662638266839844,-0.35892765622737033,-1.3560707123771534,1.1634201323554283
6.655459713715296,-0.5397256413777898,-1.3328023097300448,0.9339583489584692
6.64466520088774,-0.7199356410682837,-1.3141231427508753,0.7119731228108496
6.630266488066375,-0.5344668071855057,-1.2998836802946583,0.3569787683964136
6.619577151922664,-0.3484059173130779,-1.29274410492673,-0.000986073693328704
6.612609033576403,-0.16210351251988106,-1.2927638264005967,-0.36039941177476886
6.609366963326005,0.024084403834118556,-1.2999718146360921,-0.7197619072367345
6.609848651402688,-0.1556196806338273,-1.3143670527808269,-0.9309325282264552
6.606736257790011,-0.3357112562032224,-1.332985703345356,-1.1468047964534418
6.6000220326659464,-0.5163152168665748,-1.3559217992744248,-1.3687116955715353
6.589695728328615,-0.33280815546014286,-1.3832960331858555,-1.714643019889914
6.583039565219412,-0.15073714905946792,-1.4175888935836538,-2.05439819038914
6.580024822238222,-0.33462373038090987,-1.4586768573914366,-2.30286041525064
6.573332347630604,-0.15595804606104677,-1.5047340656964494,-2.624999384264508
6.570213186709383,-0.3432021350402601,-1.5572340533817395,-2.8998169181819557
6.563349144008578,-0.5324852576543195,-1.6152303917453785,-3.189939333965477
6.552699438855492,-0.3604784728604813,-1.679029178424688,-3.472188478149757
6.545489869398282,-0.5547823083831784,-1.748472947987683,-3.7959516840354106
6.534394223230619,-0.38782637455142643,-1.8243919816683913,-4.041060737539921
6.52663769573959,-0.22291677909169286,-1.9052131964191898,-4.263597293018364
6.5221793601577565,-0.05965282082317905,-1.990485142279557,-4.460930888475211
6.520986303741293,0.1025075117761039,-2.0797037600490613,-4.630301592131696
6.5230364539768155,-0.1053821602924144,-2.172309791891695,-5.0389782106578265
6.520928810770967,-0.3170892541489937,-2.2730893561048515,-5.461080051469205
6.514587025687987,-0.5323169835383356,-2.382310957134236,-5.894054683186753
6.503940686017221,-0.3732049029031138,-2.500192050797971,-5.9233311539531694
6.496476587959158,-0.20972114714567697,-2.618658673877034,-5.902747593511187
6.4922821650162446,-0.04086295052732827,-2.736713625747258,-5.830140920822589
6.491464906005698,-0.2518445829809526,-2.8533164441637098,-6.236835415743669
6.486428014346079,-0.07248144847963431,-2.978053152478583,-6.062476940025808
6.484978385376486,0.11413677793798024,-3.0993026912790995,-5.834151195770768
6.487261120935246,0.3072237892632842,-3.215985715194515,-5.557209176947458
6.493405596720511,0.505567889256539,-3.3271298987334643,-5.238664531629749
6.503516954505642,0.3184512682026295,-3.4319031893660594,-5.460286791286808
6.509885979869694,0.13667889897966667,-3.5411089251917955,-5.637378520951728
6.512619557849288,0.3466752391008156,-3.65385649561083,-5.232832072373477
6.519553062631304,0.5573157114773242,-3.7585131370582996,-4.813324377101227
6.53069937686085,0.386227579225469,-3.854779624600324,-4.852563336591959
6.53842392844536,0.21848543861209843,-3.9518308913321634,-4.85050482383966
6.542793637217602,0.053490283938706584,-4.048840987808957,-4.808119247386304
6.5438634428963764,0.26378916415982256,-4.145003372756682,-4.382212912245758
6.549139226179573,0.47045636530784296,-4.232647631001598,-3.967676627198473
6.55854835348573,0.3043936691787532,-4.312001163545567,-3.821834304334
6.564636226869305,0.505318344072316,-4.388437849632247,-3.4336135149749425
6.574742593750751,0.702693081200595,-4.4571101199317456,-3.060664985043669
6.588796455374763,0.8968606611450156,-4.518323419632619,-2.7026472573924614
6.606733668597664,1.0882084745114162,-4.572376364780468,-2.358814077290956
6.628497838087892,1.2771329351734695,-4.619552646326287,-2.028142890368945
6.654040496791361,1.1001678953689087,-4.660115504133667,-1.7600167080417595
6.676043854698739,0.9218260160486549,-4.695315838294502,-1.4803957538374926
6.694480375019713,0.7422244274576261,-4.724923753371252,-1.191037923857703
6.709324863568865,0.9251665853815279,-4.748744511848406,-0.9005006378285589
6.727828195276495,0.7435833287770193,-4.766754524604977,-0.5967947574729663
6.742699861852035,0.9250362572002595,-4.778690419754437,-0.3180190182558363
6.76120058699604,0.7423717133671993,-4.785050800119554,-0.006511899411922262
6.776048021263384,0.9232873336140561,-4.785181038107792,0.2670111797739469
6.7945137679356655,1.104266090929014,-4.779840814512313,0.5404893392703232
6.816599089754246,0.9217576764332889,-4.769031027726906,0.8522725712523793
6.835034243282911,0.7398036851564949,-4.751985576301858,1.1612521788374432
6.849830316986042,0.5586625017795043,-4.72876053272511,1.4657777791908038
6.861003567021632,0.7422182174867127,-4.699444977141294,1.755230943343765
6.875847931371366,0.5633714773959154,-4.664340358274418,2.045733922037441
6.887115360919284,0.38596668774204645,-4.6234256798336695,2.3266134485139287
6.894834694674126,0.5739702300446637,-4.5768934108633905,2.644505832072654
6.906314099275019,0.7641129789691751,-4.524003294221937,2.9743382884512304
6.921596358854403,0.9567503320046943,-4.464516528452912,3.317250565560705
6.940731365494497,1.1522473213356748,-4.398171517141698,3.6742103552036123
6.963776311921211,0.9849392281073079,-4.324687310037626,3.876250226537271
6.983475096483357,1.186040077217982,-4.247162305506881,4.262472451775558
7.0071958980277165,1.0220917358865538,-4.161912856471369,4.4148990168039335
7.027637732745448,0.85827694447119,-4.073614876135291,4.5369324569543945
7.044803271634872,0.6938941837974295,-3.982876226996203,4.625953280197943
7.05868115531082,0.5282004902178321,-3.890357161392244,4.679476179139657
7.069245165115177,0.7379061970279421,-3.7967676378094506,5.110035776739907
7.084003289055736,0.949725367556131,-3.694566922274652,5.541109650052967
7.102997796406858,1.1626915121150108,-3.583744729273593,5.967364959213948
7.126251626649158,0.9902906506186353,-3.464397430089314,5.859430957420805
7.146057439661531,1.1988173708742262,-3.3472088109408977,6.249330189050397
7.170033787079015,1.0149020293847633,-3.2222222071598896,6.039294430738943
7.190331827666711,0.8238880590787753,-3.101436318545111,5.777383737218871
7.206809588848286,1.0171046412568743,-2.9858886438007333,6.055172176208336
7.227151681673424,1.2041531617309766,-2.8647852002765664,6.286758520552249
7.251234744908043,1.3839845195632892,-2.7390500298655214,6.465890954468748
7.278914435299309,1.5560260736246794,-2.6097322107761465,6.588148670849301
7.310034956771802,1.720313148362569,-2.4779692373591606,6.651440131059529
7.344441219739053,1.8775242717677278,-2.34494043473797,6.656111637797278
7.381991705174408,1.6527369539515073,-2.2118182019820245,6.210171171411075
7.415046444253438,1.4310068398994202,-2.087614778553803,5.775637732766778
7.443666581051426,1.5832538283017683,-1.9721020238984674,5.632877067441171
7.4753316576174615,1.7352952364881422,-1.8594444825496441,5.451320621440555
7.510037562347224,1.8884149683885734,-1.750418070120833,5.234863336018329
7.547805861714996,2.043710281463071,-1.6457208034004664,4.98721039044339
7.588680067344257,2.2020437156336534,-1.5459765955915987,4.711813145390582
7.63272094165693,2.364023567545195,-1.451740332683787,4.411873870091968
7.680001413007834,2.5300075752386686,-1.3635028552819477,4.090382926500501
7.730601564512607,2.7001239998998527,-1.2816951967519377,3.7501589948401812
7.784604044510605,2.874304565893509,-1.206692016855134,3.3938739329860184
7.842090135828475,3.0523241867248196,-1.1388145381954138,3.024055151628637
7.9031366195629715,2.865808047476227,-1.078333435162841,2.874196082574953
7.9604527805124965,2.680109499014334,-1.020849513511342,2.7468285119186358
8.014054970492783,2.4949496454171016,-0.9659129432729693,2.6413365720068085
8.063953963401126,2.3100895286559067,-0.9130862118328331,2.5571869945435193
8.110155753974244,2.4984679365637836,-0.8619424719419627,2.1517817729373814
8.160125112705519,2.689205371995503,-0.818906836483215,1.7423590327556224
8.213909220145428,2.881800650840468,-0.7840596558281026,1.330301887547682
8.271545233162238,2.6992895532076937,-0.757453618077149,1.3165321315384615
8.325531024226391,2.893694144215181,-0.7311229754463797,0.9026544813107025
8.383404907110695,3.089041277702644,-0.7130698858201656,0.4882169586876782
8.445185732664747,3.284972061220101,-0.7033055466464121,0.07360377426205106
8.510885173889148,3.4811604415264075,-0.7018334711611711,-0.3409903108729207
8.580508382719676,3.677297916076792,-0.7086532773786295,-0.7554757148126447
8.654054341041212,3.8730763617552015,-0.7237627916748823,-1.1697783616859376
8.731515868276317,4.068170613928899,-0.747158358908601,-1.583749602561355
8.812879280554894,3.884733838942257,-0.7788333509598282,-1.5816791816832374
8.89057395733374,3.7016768173468035,-0.810466934593493,-1.5927676191803326
8.964607493680676,3.518943565832044,-0.8423222869770997,-1.616903962609292
9.034986364997316,3.3364766651547546,-0.8746603662292854,-1.6540731466077765
9.10171589830041,3.5283412831048486,-0.907741829161441,-2.064218857495371
9.172282723962507,3.7185016558616404,-0.9490262063113484,-2.471498168947118
9.24665275707974,3.53423435538867,-0.9984561696902907,-2.549479061274987
9.317337444187514,3.720902926342281,-1.0494457509157904,-2.9482757573862464
9.391755502714359,3.5348574230002523,-1.1084112660635153,-3.064226637745306
9.462452651174363,3.3482025532880235,-1.1696957988184213,-3.2024584018510818
9.529416702240123,3.528110656031142,-1.233744966855443,-3.578486927487342
9.599978915360746,3.3380596623462453,-1.30531470540519,-3.761668244328523
9.666740108607671,3.5116630055751346,-1.3805480702917603,-4.113691838785983
9.736973368719173,3.316744597922044,-1.46282190706748,-4.347097901347035
9.803308260677614,3.4830469196653024,-1.5497638650944205,-4.666268059331211
9.872969199070921,3.281713433799697,-1.6430892262810448,-4.95385169420115
9.938603467746915,3.0766081533113536,-1.7421662601650678,-5.269305882923392
10.000135630813142,2.8672576113394057,-1.8475523778235357,-5.612550960368766
10.05748078303993,2.6532904824742225,-1.959803397030911,-5.983058809729819
10.110546592689413,2.8017637693077324,-2.0794645732255073,-6.1706257607306085
10.166581868075568,2.9500632660824144,-2.2028770884401196,-6.319067541725712
10.225583133397215,3.0997875296477777,-2.329258439274634,-6.423575498669513
10.287578883990172,2.8768780420678994,-2.4577299492480242,-6.86696621787772
10.345116444831529,3.031397914331228,-2.5950692736055787,-6.873051668247967
10.405744403118154,2.810325248697916,-2.732530306970538,-7.309155086941677
10.461950908092113,2.9775468076249716,-2.8787134087093715,-7.195956145233675
10.521501844244613,2.7667397856458216,-3.022632531614045,-7.577702925607669
10.576836639957529,2.5634887285932204,-3.1741865901261983,-7.915316666278143
10.628106414529393,2.3708407845488604,-3.332492923451761,-8.194554178425928
10.67552323022037,2.191294179417218,-3.4963840070202794,-8.403197161556912
10.719349113808715,2.4130621916621493,-3.6644479502514176,-7.989128998265702
10.767610357641958,2.6413187850642625,-3.8242305302167314,-7.545677128424313
10.820436733343243,2.8717917292759814,-3.9751440727852176,-7.091969732416229
10.877872567928762,2.7259818977688224,-4.116983467433542,-7.021345794659572
10.932392205884138,2.9560446840098447,-4.257410383326733,-6.584392796339502
10.991513099564335,2.813021997879625,-4.389098239253523,-6.4145767851442725
11.047773539521927,2.6697115441628663,-4.517389774956409,-6.204099552088328
11.101167770405183,2.8889598336478897,-4.641471765998175,-5.851947276311533
11.15894696707814,3.102849599984265,-4.758510711524406,-5.535952633550879
11.221003959077827,3.3119136758982743,-4.869229764195423,-5.2567237469283885
11.287242232595792,3.1525813822003275,-4.974364239133991,-4.929001187578778
11.350293860239798,3.3533074324851047,-5.072944262885567,-4.723011115840048
11.417360008889501,3.5513699635556777,-5.167404485202368,-4.552727871030104
11.488387408160614,3.378931390239417,-5.25845904262297,-4.1749671479901975
11.555966035965403,3.571908724237066,-5.341958385582775,-4.074052160193592
11.627404210450145,3.391666305146989,-5.423439428786646,-3.6772282805635657
11.695237536553085,3.5817092444553706,-5.496983994397918,-3.6405129131465253
11.766871721442193,3.7718434588264373,-5.569794252660849,-3.6339623743970577
11.842308590618721,3.5839438397958427,-5.64247350014879,-3.2284486523930966
11.913987467414637,3.393019623741393,-5.707042473196652,-2.8231179234166355
11.981847859889465,3.581727625708214,-5.763504831664985,-2.900316008746665
12.053482412403628,3.771322059498416,-5.8215111518399185,-3.0011604467338335
12.128908853593597,3.5772130522210706,-5.881534360774595,-2.6095178260566234
