Component 0,Component 1,Component 2,Component 3,Component 4,Component 5
0.9929308382461114,-0.11869435732112345,0.9186176951315266,0.3951474790394616,1.0858939004042814,-1.966523466013212
0.9924288809774657,0.12282066683508622,0.9983606998874807,-0.057235591376168495,1.2690238210390667,-2.542541551400122
0.9408786890954384,0.3387436972196671,0.8685147927341677,-0.49566324737862677,0.896548974336909,-1.95855559090718
0.8989953769244537,0.43795811702542886,0.711267651762376,-0.7029212811947263,0.16445964859292284,-0.622024923194529
0.907617750840186,0.4197975921319725,0.6784781548180344,-0.7346205778731735,-0.361051206647685,0.1680060531386649
0.9509841665204086,0.3092395754548302,0.7545905151144287,-0.6561959726326742,-0.8040019390602526,0.9029405088781902
0.9950025050990167,0.09984996167591295,0.9153268410865196,-0.40271177532644026,-1.2967388233006214,2.0500585401290166
0.9881822524747297,-0.15328351474953072,0.9999909097490626,-0.004263850283756493,-1.1754442288439426,1.9309555854279268
0.9411071226899415,-0.3381085382273858,0.9516563249431239,0.3071648404289583,-0.6884175155817569,1.1532380551543147
0.9144582356955131,-0.40468028759583713,0.9063020012682226,0.42263066913939734,-0.014639330148686236,0.06593848603986863
0.9392369464192567,-0.3432695128918826,0.9435349907866819,0.33127288020780693,0.6629010653907648,-1.0327155050589163
0.9867303670346723,-0.1623674313759411,0.9991465922139526,0.041304809250806374,1.1647740374744975,-1.8540908182170148
0.9958559775073629,0.09094433496845676,0.9357044107718346,-0.352784999202253,1.3097674772463799,-2.0441220827801234
0.9525287903641286,0.30444852360858965,0.7865618682004204,-0.6175114796447629,0.8289177882663521,-0.943308013600628
0.9074007717121744,0.42026639110943725,0.706483912173519,-0.7077291020157356,0.39112364884369893,-0.23980650116038038
0.9064301289433607,0.42235579946737145,0.7681049272063032,-0.6403239967402437,-0.3707632598090305,1.1479768096598573
0.9546780186615126,0.29764052258475915,0.9327064097395905,-0.360636594414215,-0.9378257293161985,2.0562896862371294
0.9967737209073696,0.08026300086887712,0.9958859175261233,0.09061588863522452,-1.2175787145187393,2.4177559498326215
0.9878077996437692,-0.15567835740055558,0.8563054468806013,0.5164697296479376,-1.0873842584667461,1.986293116707952
0.9483124164724932,-0.31733824346287137,0.6822051209776674,0.7311608392904028,-0.5498467274307965,0.7472601965642829
0.9285824173819541,-0.37112625092963486,0.6491258138085501,0.7606810618435217,-0.012683876814784889,-0.3115397929838468
0.9470142068700033,-0.3211916748397732,0.7670791311246864,0.6415524971450085,0.5369998116099587,-1.3495457095680876
0.9850019568597425,-0.1725431684607596,0.9429781152737738,0.33285473425312934,0.963313748334729,-2.155638523788423
0.9987289069694424,0.050404071101677876,0.9874275803130427,-0.15807205204314184,1.2074496196639801,-2.6898743589813416
0.9646942700802249,0.2633722940523208,0.8004290636977814,-0.5994274885154108,0.8971125036585212,-2.041271561648569
0.9276940314057163,0.37334137742046486,0.6078819314566017,-0.7940274286248501,0.24882441439570047,-0.6810574681358519
0.9263011085326914,0.37678409776834665,0.564279120461361,-0.8255840806431243,-0.21096716762932827,0.14584723683099254
0.9581758848830997,0.2861799672033121,0.6737898196329517,-0.7389230534764729,-0.7336097664343564,1.23499790429512
0.9958750607501753,0.09073512757380542,0.8967057707437327,-0.4426271124941268,-1.2230738468708273,2.4356311686067365
0.9888758274488555,-0.14874339611337864,0.9995016660984896,0.03156611262641369,-1.1085905111694414,2.3281680926458233
0.938727776070194,-0.3446594876603686,0.8834567125484014,0.4685127928383293,-0.8589601401592207,2.1175337443321602
0.900063190271668,-0.43575939865708807,0.7105643561686841,0.7036322162483633,-0.11603605090652835,0.7798108832451733
0.9172594099307917,-0.3982903148375765,0.677780174964331,0.7352646016403352,0.5186341927737432,-0.3232613586766957
0.9655949438345831,-0.2600507728138646,0.7727238594593925,0.6347423390811274,0.9180086661057271,-1.0306053604083192
0.9983279851533549,-0.057803408719926876,0.9077246915469901,0.41956630507694687,1.0887377121214612,-1.4504826177661994
0.9865011585100485,0.16375428012217597,0.9942824504815789,0.10678206152882896,1.0800174374174265,-1.7165328287562311
0.9341915736733528,0.35677178094365125,0.9694941549110418,-0.24511442959019106,0.8709660998006046,-1.7340549925439674
0.8861852590583317,0.4633310766910823,0.868112617511724,-0.49636728671110397,0.27184226197680383,-0.9332910031726749
0.8922047739677736,0.45163108983894573,0.8198748429078957,-0.5725427861450647,-0.4009054816116474,0.03979827426505811
0.9428897237340585,0.3331050418062007,0.8585042516849067,-0.51280644481026,-0.8638498573524924,0.6502197889973623
0.9937362809293374,0.11175063295001524,0.9558655367116607,-0.2938044855459643,-1.3634813163073816,1.689104557383752
0.9838219545332204,-0.17914899323868402,0.9952469895807505,0.09738290265982727,-1.4842994660737068,2.143821790584066
0.9000926249112536,-0.4356985960275397,0.8750497013170558,0.4840330776144656,-1.1576958566162554,1.8237726800580656
0.8122552282720596,-0.5833021893878886,0.7000275651629344,0.7141158225470526,-0.5299523746677017,1.0328204944693782
0.7996138981522506,-0.6005144576792154,0.638145011023308,0.7699161934302085,0.3180115120349457,-0.20421159118487675
0.872182753757823,-0.48918017544399806,0.7346518275590467,0.6784443177329683,0.9892859366030738,-1.1092575289686843
0.9656432855129947,-0.25987120876247344,0.9006005228392489,0.43464778644515334,1.4427284766193331,-1.7852346171858173
0.9992213075762078,0.039456032310580556,0.9974470559729847,0.07140987698368897,1.5068904389382365,-1.8758875706070226
0.9525809776451428,0.30428519686081346,0.9689801023419873,-0.24713874901623958,1.1264549326729856,-1.2355809896760435
0.8916694491210398,0.4526870812207714,0.9233311218857095,-0.38400473871721563,0.4477409817092499,-0.1721947442099485
0.8740872758059975,0.4857689103617583,0.928543172419182,-0.37122442936008565,-0.07857867761005721,0.3103038355408822
0.910186674304153,0.41419828333679237,0.9711990661427176,-0.23826954048621785,-0.7052991439504983,1.057916817521653
0.9748758239843489,0.22274902426461207,0.9983885481137338,0.056747748813063756,-1.2702695225553482,1.8341048722608781
0.9984847831048427,-0.05502851904308513,0.9014432051799908,0.43289738718872517,-1.4560585456385544,1.952932009934168
0.9500450612124683,-0.3121127707508893,0.72478510320906,0.688975002569928,-1.1134992981615495,1.098313342937248
0.8801681620133055,-0.47466199192490605,0.6221569255728827,0.782892559654068,-0.6251446414143103,0.2670384307140119
0.8543178505987341,-0.5197509116378336,0.6735248437818963,0.7391645857375556,0.11640590924587979,-0.9397149769682258
0.9063960773763986,-0.4224288708370649,0.8790270031257349,0.47677198719701347,0.9709303644139626,-2.3747454241181885
0.97967711023739,-0.20058105512963265,0.9998526512786021,-0.017166121610603602,1.3023028353894195,-2.6331031071834303
0.9985487371953625,0.05385554238466893,0.8797106376146028,-0.4755094048152035,1.189737302598561,-2.025398765764309
0.9620359013087949,0.2729229279356622,0.6575721009270751,-0.753391619333765,0.9882831125014003,-1.4761950289048777
0.9164057901533064,0.400250456306416,0.5341185821236949,-0.8454095695165591,0.34349501968843665,-0.04953853187361679
0.9089264648480975,0.41695645036231327,0.5983731608139693,-0.8012175487453452,-0.16544894114970154,0.826118177918432
0.9403352787798088,0.34024926668855465,0.7759826712796233,-0.6307542262036301,-0.6481701836935088,1.611335704333836
0.987754663117467,0.1560151450651486,0.9714255067390942,-0.23734465415655345,-1.2129478319223883,2.7339441790315404
0.9965381627399635,-0.08313657560218522,0.9592277019703978,0.28263442071444467,-1.1125849581071714,2.3809371204105143
0.9587135369208465,-0.28437361713900383,0.7456694825305489,0.6663160082292962,-0.886824975809142,1.9487382509218796
0.9120023941795399,-0.41018487662368447,0.5067386864906084,0.8620997063065112,-0.43350499729656994,1.1163278036741042
0.8974583219821214,-0.4410992635507737,0.3917476655044753,0.920072696351649,0.09432260362095385,0.16571421757128713
0.9336638674133015,-0.35815050284319977,0.4978520245025757,0.8672619913836227,0.7981773261563583,-1.3455449347889008
0.9894374309960173,-0.14496058134541756,0.8044187920031001,0.5940626289140507,1.3774724031065333,-2.747088923706075
0.9869076517158546,0.16128635089398458,0.9999574891318366,-0.009220625204017731,1.6098392073863326,-3.5335372101258713
0.9037355104637763,0.4280912602784337,0.7920846179521978,-0.6104113023228853,1.1121467230981223,-2.7789982293560707
0.8385286963383065,0.5448574358648142,0.49256778304429366,-0.8702740827502734,0.2141627404997063,-1.1919341769033025
0.8525338669862699,0.522671986662225,0.3729579228559344,-0.9278482568712337,-0.4673414818286088,-0.1330182837531897
0.9260283438442677,0.37745397917765117,0.46905279345298867,-0.8831701291110042,-1.1320062184080102,1.180029706748022
0.9948611155617226,0.1012490036656402,0.7665915889892556,-0.6421349824537893,-1.677972295806054,2.6238314735302257
0.9668925908389198,-0.2551836941906778,0.9972561306745819,-0.0740284393457086,-1.82698197436521,3.4377260290425995
0.8334042176466656,-0.5526639213923316,0.8306626975833075,0.5567759718626718,-1.3547724630020734,3.026853982585296
0.7229156715529507,-0.6909362718971601,0.48785721540989757,0.8729234430192037,-0.3931697296885551,1.6441702296457659
0.7443008661968538,-0.6678444583723169,0.34674927413891315,0.9379578566674182,0.6930281142306217,-0.0879346860872785
0.8795850880295493,-0.4757416030956827,0.5191732530257528,0.8546690197630061,1.6263985513728714,-1.8268973696679023
0.9950056773457183,-0.0998183452567131,0.8793260730399829,0.476220177304661,2.2631651185475197,-3.371523308515295
0.9333155950976818,0.35905709845017697,0.9694035460031206,-0.24547253409816652,2.2778241177387786,-3.8101030684991324
0.7410685505893195,0.6714293732980746,0.648290377784049,-0.7613931875664603,1.344122604748862,-2.2614871486609025
0.6275403398670065,0.7785840493097723,0.4138574070504859,-0.9103417197017,0.20695048725257292,-0.5301709054424188
0.6681728746728751,0.7440060547814019,0.42221253329875813,-0.9064968707753188,-0.7332381964259869,0.6255183021268269
0.8215700193126915,0.5701076243715248,0.6270312477083807,-0.778994104212138,-1.5582104507055818,1.781364483453646
0.9722902916017907,0.2337767928108022,0.905000167299452,-0.425411209523167,-2.0758815966205884,2.657520562160322
0.9806008582794346,-0.19601519518046653,0.9904971656177343,0.13753314110873335,-2.144605528738426,2.912420250451448
0.8310773016230034,-0.5561569191577386,0.7796843231475983,0.6261727846512266,-1.691549027082784,2.3273254755046446
0.6777158090252252,-0.7353239301133103,0.5599693116173625,0.8285133493473579,-0.6436248722103171,0.6600238956929512
0.6665378629997262,-0.7454711779725346,0.5881904774255584,0.8087224259694383,0.4958412545549995,-1.0025419698930345
0.8004311784111031,-0.5994246646805692,0.8213889316390333,0.5703684975354858,1.4617859453092996,-2.323142389564114
0.9652733227740211,-0.26124205699083064,0.9999710643751515,0.0076072605073412595,2.235616367706413,-3.515796939043778
0.9845301124704787,0.17521546061597004,0.8046359172590355,-0.593768507632992,2.0594244548706273,-2.714835285651625
0.8591613689179631,0.5117047411926254,0.4917474124123231,-0.8707378953426712,1.488221649453585,-1.4283252729079088
0.7301829394797648,0.6832516921989219,0.3651420885550586,-0.9309518006672793,0.6284927312894975,0.028674678279343224
0.7113060902023118,0.7028823842159516,0.5006513520064283,-0.8656490187911815,-0.3655865078307018,1.4720547599417884
0.814313723646747,0.5804249817853891,0.800569374903751,-0.5992400820758049,-1.2099177769771354,2.528575721496397
0.9505481850273177,0.3105771207627375,0.9976805036151417,-0.06807064496710098,-1.746694070066759,3.073065004384845
0.9992051121608134,-0.039864066923687706,0.8726179653050994,0.48840340562570644,-1.7177006906624943,2.5368708679645042
0.9386102753494412,-0.34497934866951996,0.6015010718213458,0.7988719926232063,-1.3451345026513604,1.5314613248023476
0.8479152744941462,-0.5301317640733451,0.44952205528434963,0.8932692325457842,-0.6851369826155276,0.24045059882650888
0.809991476364561,-0.5864416494560724,0.5000152915870314,0.8660165750025435,0.019485566890331874,-0.8127335535488038
0.8584707638219878,-0.5128625036624269,0.7296369028617294,0.6838347680414789,0.8521734779152227,-2.1102859230866566
0.9597315631811393,-0.2809187189097352,0.9821424430540647,0.18813883584149585,1.6269422470384107,-3.420529267216101
0.9973833458123995,0.0722942701468344,0.8596567721680122,-0.5108720329648848,1.8296931779953445,-3.602955659629997
0.9226768713963346,0.38557410570507944,0.41321855682700054,-0.9106318818786276,1.349586851991282,-2.3973928658545436
0.831490013930692,0.5555396986116633,0.11337517824892293,-0.9935522477238049,0.5639971243434128,-0.7284647341400616
0.8108681982553801,0.5852288142753,0.10788661011663046,-0.9941632055943039,-0.20961368417027604,0.6742554653699
0.8751117899750528,0.48392081485162336,0.3751346716662601,-0.9269703221321852,-0.9821734821298245,2.090688343222312
0.9713189723170587,0.23778026414514097,0.8071656042948729,-0.5903250691299605,-1.6282219103761486,3.4015914534633516
0.9947871723652929,-0.10197294590951583,0.9964577369382198,0.08409505631106654,-1.6849544681528026,3.537062804391911
0.9250442517610563,-0.37985935855764763,0.7683472065106127,0.6400332571416409,-1.116970076776624,2.4276046780830813
0.8613195321591814,-0.5080636412115009,0.5154726685348475,0.856906020514247,-0.30053993231188836,0.8999151103263201
0.8681687618420582,-0.49626908120658453,0.4699119751345096,0.8827132805306511,0.4314728939987178,-0.37599869130624364
0.9297752105667986,-0.3681277737626778,0.6132008892783096,0.7899270025694085,0.966931043146317,-1.3123307350103333
0.9909393069157882,-0.13431042405285282,0.8572602178993658,0.514883403118737,1.4097506067640253,-2.3217732445875043
0.9870481800065747,0.16042409527782447,0.9996719863447084,0.02561092965171387,1.4703689726949172,-2.6844704836765176
0.9079565521479237,0.41906431417105255,0.8770104224358818,-0.4804713507992294,1.1677993662811772,-2.441478937565858
0.8225852389494893,0.5686418245806507,0.6145542102302184,-0.7888745924976368,0.5224363556064155,-1.5786700823894007
0.8114858468793493,0.5843720735237997,0.46053746884407404,-0.887640264854346,-0.3269509397043001,-0.2475483966865717
0.8918669550626129,0.4522978382297922,0.5576831442078478,-0.8300539203367747,-1.1948799619553871,1.3706670341420877
0.9830821133944974,0.18316538516818226,0.8167590531043922,-0.5769788983767228,-1.601508603374127,2.202127982599573
0.9858570496563314,-0.1675884173888931,0.9971104374103527,-0.07596562121996538,-1.8386080955345496,3.0346650282316796
0.8727036417329024,-0.4882502982140718,0.8677883881780408,0.4969339124504968,-1.487040802165433,2.754326243312739
0.7492096494038438,-0.6623329232645538,0.5835393276659673,0.8120848804571791,-0.6182543021659795,1.4780354624078285
0.7304777719519768,-0.6829364719240552,0.4486686298846049,0.89369819321596,0.339129823649268,0.09577273380136009
0.8292129619317616,-0.5589327900243058,0.552885067273778,0.8332575246498948,1.223669492326503,-1.2978572154706514
0.9585802711270202,-0.284822512814645,0.8108696243927257,0.5852268382748692,1.7635532283408488,-2.238784693745054
0.994207982420467,0.10747319522292191,0.9977510533845663,0.06702861679900919,2.1064354222844233,-3.1762812615873375
0.8740646304903995,0.48580965585883673,0.8488702172637828,-0.5286013188051448,1.786100273221001,-2.8716474862008394
0.7112884795117326,0.7029002055156106,0.5398487034928163,-0.8417620669388264,0.8961883471734083,-1.5225717403848873
0.6463071879505772,0.7630773347462348,0.37098394954811076,-0.9286392782871532,-0.01958135666578953,-0.37442040878155236
0.7302951043228255,0.683131803243059,0.4598594854517991,-0.887991696830554,-1.1264129440239654,1.3589268736789681
0.9100172658584733,0.4145703508929078,0.7989284209656673,-0.6014261202951744,-2.0764648569114765,3.08823318532068
0.9997750392143497,-0.021210161808564897,0.9996071993390184,0.02802582790220339,-2.2923305114504022,3.4229524100684974
0.8946975524076816,-0.44667246357448986,0.7719134904709585,0.6357275857070711,-2.014295976726371,2.9806324674643543
0.7007486778945384,-0.7134082214476201,0.38959182634349854,0.9209876268692958,-1.2501938882666526,1.7910765584986497
0.5807703020898702,-0.8140674764480158,0.16739540392236607,0.9858898410804667,-0.3015631249956716,0.5336065965211148
0.6189601007211464,-0.7854224301070529,0.21006158266220476,0.9776881565660135,0.7735588279415058,-0.9723157868141956
0.7974922162247738,-0.6033292343827693,0.5327731657095373,0.8462580894147115,1.757001499260647,-2.535354049978717
0.9787327917358685,-0.2051392755688515,0.9476260982913328,0.31938186836003263,2.5744291403637014,-4.183424920876691
0.9474410608115241,0.3199303616231724,0.8511604264408152,-0.5249056376731817,2.585888122680667,-4.257842648099954
0.7141715147399015,0.6999707476274382,0.28845192355925375,-0.9574943800330978,1.8410509968028723,-2.9082505598444017
0.5157911995544515,0.8567143272189277,-0.09357189990950025,-0.9956125248043671,0.6796870579631291,-0.9914426577254822
0.5028939219758808,0.8643481377545258,-0.11261854786452288,-0.9936382956976276,-0.5306985471404575,0.7973979363571095
0.6763239638364359,0.7366043007888098,0.2055308572157408,-0.9786506356878142,-1.6110229842070838,2.425476533898351
0.917037489753912,0.39880100599903684,0.7611800839969598,-0.6485405767771059,-2.5182797374101216,4.1210610471618585
0.9922145122188042,-0.12454060278640201,0.9838969434806486,0.17873669071972134,-2.6731022682569643,4.405621885385535
0.8281793560429341,-0.5604631604524164,0.6018160630314433,0.7986347264409016,-1.930877691735092,2.8811270215674076
0.6233922478709011,-0.7819092692214775,0.19923148976944932,0.9799524547059647,-1.0616344057631957,1.5600757842312754
0.5386994844541987,-0.842497991361867,0.043682792416529205,0.9990454512416812,0.027663888978204376,0.019998674720601572
0.6317263409261334,-0.7751914796874889,0.19163459856233678,0.9814663420789589,1.1108291486089108,-1.5229881831077996
0.8386717879960986,-0.5446371562971323,0.5901021288860615,0.8073286056396973,1.9622678370067468,-2.8486619922172816
0.9947912218218914,-0.10193343409357135,0.9799484416344614,0.19925122769556677,2.6778628332890655,-4.372788821710846
0.9134166480534367,0.4070258309478947,0.7977250384928815,-0.6030213619446086,2.386323722615832,-3.8048623844955336
0.687895134374381,0.7258100881801329,0.3128232678478567,-0.9498113513182437,1.4935547994144986,-2.2060071715180163
0.535730157707028,0.8443892456226588,0.03723044386763811,-0.9993067066969072,0.4231466663894292,-0.621410972937446
0.5580088522412399,0.8298349961410486,0.06558119055861596,-0.9978472365271723,-0.6864881660912698,0.9082235298053387
0.7414953999260038,0.670957950909426,0.3954612557167985,-0.9184826591868204,-1.7250641570881748,2.5183727731217553
0.9577638115184899,0.2875560490505712,0.8922459312742732,-0.4515497736955528,-2.648924478906345,4.3604482262534585
0.9635956121827866,-0.2673639769716196,0.8886421121201287,0.4586013481954417,-2.796087319587884,4.712556225288622
0.7218066652933292,-0.6920947463592856,0.2761808824038353,0.961105675872658,-2.0595659784939135,3.314901674103938
0.4883690283217058,-0.8726372053586261,-0.17990554797282385,0.9836838891679572,-0.8876386982615754,1.3386002282194274
0.4325574950874187,-0.9016063517099343,-0.28708642602159995,0.9579046841905224,0.26225647786538264,-0.2261362267061735
0.5687389225650121,-0.8225181079827903,-0.11100660371958279,0.9938196687179438,1.298393128056464,-1.5897865153124036
0.8222664344768041,-0.569102724235971,0.37072955031098453,0.928740868340688,2.2736282289446494,-3.3448367611755643
0.997070367619737,-0.07648975104314577,0.93817250248685,0.34616810306202594,2.9165335991227823,-4.8662104666884565
0.88136691572278,0.4724323865584514,0.8191617833800755,-0.5735625272361978,2.593541644590116,-4.405898138689434
0.6105263777319409,0.791995923028342,0.244949059510824,-0.9695359499496462,1.5781657341253634,-2.679606149338948
0.43241839134055704,0.9016730753607124,-0.14590868973527807,-0.9892980613848055,0.5033499841226285,-1.2801236092935608
0.4556926050111723,0.8901372083775241,-0.22077388273855655,-0.9753250190067627,-0.7545293181891761,0.5188201175028939
0.6760070568940768,0.7368951479209295,0.069663373969391,-0.9975705560646829,-1.9131883414799336,2.441595233587573
0.933994674456765,0.3572869268338847,0.6542410768725836,-0.7562860658061883,-2.660500253076619,3.9574215387462313
0.9783647694311832,-0.20688735566937785,0.9987032435749984,0.05091003116063971,-2.9216138966010883,4.809232781130062
0.7451235692208076,-0.6669264326682849,0.6133130511912492,0.7898399212742289,-2.1743465840760434,3.559120696645213
0.5018455403042807,-0.8649572554043954,0.14685851275594497,0.989157508807931,-0.9577893851707024,1.5986016324245134
0.4444995466810541,-0.8957790760005155,0.008000892912794991,0.999967992344054,0.3071478510367931,-0.19181674228728607
0.6021278401641877,-0.798399689440828,0.22608126691511934,0.9741084440400127,1.5351172854920891,-2.0373923571080437
0.8646802004600486,-0.5023227557381511,0.7022079146255724,0.7119719409058232,2.3992552592452006,-3.4396730464718903
0.9999173011559218,0.012860437358721758,0.9998799089611561,-0.015497343508815433,2.855460340937906,-4.373108566794781
0.8601126537931966,0.5101041293548062,0.7084817562066777,-0.7057291273019002,2.2462414838888645,-3.07827719433016
0.6264690340723176,0.7794463094713435,0.32383253285573804,-0.9461144173218361,1.2961141802995169,-1.4833597237023268
0.5118656568414137,0.859065509345072,0.2128345563576568,-0.9770882517050542,0.08703059052960782,0.3127540052162554
